,index,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90.1,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %",Player,Team within selected timeframe,Minutes played,Players
1017,1017,8.57142857142857,6.592386258124419,6.25,5.490483162518302,58.6769997232217,36.103434662455584,40.767703507610854,52.505609573672395,42.29782638045092,12.998859749144811,40.93684210526315,8.59872611464968,6.517311608961303,0.0,23.61419068736142,23.786869647954337,56.37755102040817,13.333333333333334,14.942528735632182,33.333333333333336,29.166666666666668,28.838342810722985,19.801980198019802,10.0,21.05263157894737,15.053763440860218,0.0,0.0,14.093959731543624,32.26544622425629,52.379999999999995,14.286000000000001,9.722222222222223,17.99265605875153,13.640000000000002,10.0,16.67,8.678756476683938,10.0,8.227848101265824,37.345902828136325,45.45000000000001,55.62997069903726,32.34,26.240208877284587,26.69322709163346,35.0,14.958873553603787,11.090573012939002,35.56581986143186,18.671369782480895,56.45161290322579,17.21998138380391,72.7897703836106,17.209011264080097,73.22500000000002,12.467419635099914,58.926487747958014,17.919845017556604,62.84658040665436,2.7027027027027026,40.0,33.274956217162874,15.909090909090908,9.615384615384615,18.305084745762716,17.948717948717952,25.0,18.5,36.35999999999999,12.987012987012989,19.647887323943657,79.71065219927664,25.24407252440725,59.25999999999999,12.52900232018562,25.0,17.831325301204814,9.183673469387758,19.304005252790546,76.18714269046787,,,,,,,,,,,1.4314928425357878,,,2.095808383233533,0.0,0.0,4.963235294117647,0.0,0.0,K. Agudelo,Spezia,1345,K. Agudelo (Spezia)
1018,1018,5.7142857142857135,3.435468895078923,0.0,1.4641288433382145,43.45419319125381,57.16541650217134,64.39444076770351,73.7471952131638,43.47239098150399,13.683010262257698,69.25263157894737,29.617834394904452,20.570264765784117,23.25581395348837,36.80709534368071,33.396764985727884,47.704081632653065,40.0,45.97701149425287,0.0,0.0,14.62225832656377,12.871287128712872,6.666666666666668,13.684210526315793,7.526881720430109,0.0,0.0,6.040268456375839,13.729977116704806,55.55999999999999,22.222,0.0,16.27906976744186,15.000000000000002,0.0,0.0,17.2279792746114,15.0,8.227848101265824,13.05293691080493,62.96000000000001,21.933863541230643,37.04,6.919060052219321,6.241699867197874,9.090909090909092,27.61745434267391,1.2939001848428846,15.473441108545034,32.82774838330394,67.86412512218963,32.67142413900093,65.42004674824693,29.599499374217775,91.27500000000002,21.242397914856646,76.66277712952159,29.93098438067563,76.41932928439401,20.72072072072072,57.89,43.14068884997081,82.80723905723906,1.9230769230769211,13.559322033898304,0.0,0.0,10.0,33.32999999999999,4.545454545454546,39.29577464788732,66.85334266713336,19.525801952580196,19.049999999999997,12.2969837587007,50.0,6.5060240963855405,6.802721088435374,33.683519369665134,60.156341150390844,,,,,,,,,,,6.748466257668712,,,0.0,0.0,0.0,0.0,0.0,0.0,H. Maïga,Metz,1350,H. Maïga (Metz)
1019,1019,8.57142857142857,3.7759207675642217,0.0,0.0,35.676722944921124,48.06553493880772,56.32031767041694,51.60807778608826,46.34804914270285,24.62941847206385,51.463157894736845,3.1847133757961767,2.4439918533604885,17.441860465116278,49.77827050997783,51.95052331113226,50.51020408163265,6.666666666666667,11.494252873563218,0.0,0.0,6.417546709991877,29.7029702970297,10.0,31.57894736842105,12.903225806451612,0.0,0.0,7.3825503355704685,24.94279176201373,27.269999999999996,27.273000000000003,0.0,5.997552019583842,0.0,2.5,0.0,3.886010362694301,0.0,6.329113924050633,8.62944162436548,25.000000000000007,14.650481372959401,32.43000000000001,15.535248041775453,6.5073041168658685,9.090909090909092,16.60393140945211,1.848428835489833,22.863741339491913,26.937095825984713,61.950146627565964,26.12472851380701,51.72556029148907,31.476846057571965,79.5,15.139009556907038,73.04550758459743,26.552851434798402,59.625033007657805,8.927108927108927,90.91,27.553998832457676,29.103535353535353,0.0,0.0,0.0,35.714285714285715,10.0,49.99999999999999,0.0,27.88732394366197,75.58044568895112,9.623430962343098,28.569999999999997,2.3201856148491893,100.0,4.819277108433734,3.401360544217687,19.82928430728825,48.52409287131024,,,,,,,,,,,16.155419222903884,,,0.0,0.0,0.0,0.0,0.0,0.0,J. Haberer,Freiburg,911,J. Haberer (Freiburg)
1020,1020,20.0,20.36521200866605,31.250000000000007,41.80087847730601,33.9883753113756,47.15752072641137,30.57577763070814,30.36649214659686,44.876468205751316,9.692132269099202,23.389473684210525,11.783439490445858,9.164969450101832,9.30232558139535,23.17073170731707,24.167459562321604,28.061224489795922,40.0,27.586206896551722,0.0,0.0,29.000812347684807,27.722772277227726,13.333333333333334,16.842105263157894,29.03225806451613,0.0,0.0,39.59731543624161,54.91990846681922,33.89999999999999,11.864000000000003,27.777777777777775,34.27172582619339,33.33,17.25,29.410000000000004,18.393782383419687,37.13999999999999,20.253164556962027,19.72443799854967,50.74999999999999,38.42611971536208,44.78,16.97127937336814,9.694555112881805,12.045454545454545,20.716576049072906,26.247689463955638,75.98152424942263,22.281011169900065,41.88660801564027,20.726031647533354,45.30455107933452,35.16896120150188,89.27499999999998,12.64118158123371,40.37339556592766,17.532388909068896,57.222075521520985,20.63882063882064,41.94,44.65849387040281,69.12878787878788,44.23076923076923,40.0,41.02564102564103,0.0,27.500000000000004,40.739999999999995,31.818181818181817,21.408450704225352,41.66374985415938,45.32775453277546,41.25,31.090487238979126,21.209999999999997,13.734939759036141,34.69387755102041,26.85489166119501,71.10022167775057,,,,,,,,,,,2.4539877300613506,,,57.18562874251496,70.40816326530613,11.76,50.0,30.769230769230766,75.0,M. Aramu,Venezia,2216,M. Aramu (Venezia)
1021,1021,0.0,1.918910554008047,0.0,0.0,20.75837254359259,36.95223055665219,48.37855724685639,48.915482423335824,27.676522208721476,10.262257696693272,43.06315789473684,22.29299363057324,16.700610997963338,15.116279069767444,43.34811529933481,43.3872502378687,64.79591836734696,46.666666666666664,70.11494252873561,0.0,0.0,4.955320877335499,0.0,0.0,0.0,5.376344086021506,0.0,0.0,5.369127516778522,16.018306636155604,0.0,0.0,0.0,4.283965728274171,50.0,0.0,0.0,4.533678756476685,49.99999999999999,11.39240506329114,3.8433647570703395,66.67,8.120552532440351,25.0,5.744125326370756,3.4528552456839314,5.909090909090909,16.464519726753096,6.469500924214418,8.083140877598149,21.7989417989418,66.12903225806453,27.986348122866893,57.417846830743855,8.010012515644554,100.0,17.854039965247612,80.8829249319331,18.936917302336848,68.73514655400052,25.798525798525795,66.67,45.534150612959714,63.636363636363626,0.0,0.0,23.076923076923077,0.0,4.5,49.99999999999999,0.0,26.338028169014084,64.4965581612414,14.644351464435148,41.669999999999995,6.032482598607891,0.0,8.433734939759033,6.1224489795918355,29.940906106369013,70.83187492707968,,,,,,,,,,,3.6809815950920255,,,0.0,0.0,0.0,0.0,0.0,0.0,C. Gruezo,Augsburg,1028,C. Gruezo (Augsburg)
1022,1022,0.0,2.940266171463943,0.0,2.1229868228404114,37.531137558815395,59.790761942360824,53.60688285903375,53.1787584143605,48.211151613338735,10.604332953249713,44.02105263157895,13.694267515923563,10.183299389002036,23.25581395348837,38.80266075388026,37.868696479543296,29.591836734693878,20.0,12.643678160919539,0.0,0.0,15.840779853777414,0.0,0.0,0.0,3.225806451612904,0.0,0.0,14.765100671140937,18.306636155606405,31.819999999999997,0.0,0.0,7.9559363525091795,33.33,2.749999999999999,50.000000000000014,5.569948186528498,24.999999999999996,4.4303797468354436,18.129079042784625,53.620000000000005,30.514859773964005,49.03,4.308093994778067,15.405046480743692,12.272727272727273,18.792694827826573,9.426987060998153,40.877598152424945,24.797178130511465,72.3607038123167,26.807322370462305,64.44383335624913,20.02503128911139,87.075,16.594265855777586,85.53092182030339,23.55006659401865,75.01980459466597,13.022113022113022,63.64000000000001,33.741973146526554,37.710437710437716,1.9230769230769211,8.474576271186441,0.0,0.0,9.0,40.0,4.545454545454546,24.718309859154925,68.88344417220861,13.668061366806139,55.559999999999995,6.728538283062646,25.0,6.024096385542167,7.482993197278912,22.455679579776756,68.5917629214794,,,,,,,,,,,5.112474437627811,,,0.0,0.0,0.0,0.0,0.0,0.0,L. Coulibaly,Salernitana,2488,L. Coulibaly (Salernitana)
1023,1023,0.0,0.5261528938409166,0.0,0.95168374816984,26.10019374481041,54.52033162258191,55.32759761747188,40.388930441286455,43.25637910085055,9.007981755986316,49.863157894736844,34.39490445859872,29.32790224032586,10.465116279069766,48.78048780487804,56.32730732635586,36.734693877551024,20.0,31.03448275862069,33.333333333333336,37.5,11.697806661251013,0.0,0.0,0.0,2.1505376344086025,0.0,0.0,4.026845637583891,12.356979405034325,33.32999999999999,0.0,0.0,4.406364749082008,25.0,1.125,0.0,3.497409326424871,33.32999999999999,0.0,13.705583756345174,61.9,21.180410213478446,51.72,2.3498694516971264,7.171314741035857,6.136363636363637,33.152098145824624,4.990757855822551,41.57043879907621,41.61081716637273,76.97947214076247,31.647533354017998,68.70617351849305,34.85607008760952,86.29999999999998,32.75412684622068,87.53403345001945,39.10885095047826,81.51571164510166,27.27272727272727,56.76,44.8336252189142,75.33670033670033,1.9230769230769211,12.203389830508476,0.0,0.0,0.0,0.0,0.0,30.915492957746473,68.59176292147941,10.041841004184102,49.99999999999999,6.26450116009281,33.33,2.1686746987951793,3.061224489795919,29.678266579120162,61.11305565278264,,,,,,,,,,,9.202453987730062,,,2.694610778443113,9.183673469387756,100.0,3.308823529411765,0.0,0.0,Y. Neyou,Saint-Étienne,1000,Y. Neyou (Saint-Étienne)
1024,1024,5.7142857142857135,9.223150727329001,18.75,30.234260614934115,39.88375311375589,47.45361231741018,47.18729318332231,65.22064323111444,41.08275955177535,10.889395667046749,33.589473684210525,2.866242038216558,2.2403258655804477,15.116279069767444,26.607538802660752,27.783063748810665,57.397959183673464,66.66666666666667,49.42528735632183,0.0,0.0,31.68155970755483,8.91089108910891,6.666666666666668,9.473684210526317,13.978494623655916,0.0,0.0,23.48993288590604,34.78260869565217,37.139999999999986,5.714000000000001,18.055555555555554,38.188494492044065,44.440000000000005,35.25,40.0,3.886010362694301,85.70999999999998,5.69620253164557,25.74329224075417,50.0,27.626622017580576,41.03,24.934725848563964,21.248339973439574,27.499999999999996,22.194339885682414,20.88724584103512,18.013856812933025,27.32510288065844,53.6656891495601,28.4827800186162,61.47394472707274,28.160200250312894,84.25000000000001,17.528236316246744,59.937767405678734,21.47959801428744,68.57670979667286,25.88042588042588,49.32,48.80326911850555,65.50925925925925,34.61538461538461,41.01694915254237,0.0,14.285714285714285,11.999999999999998,36.35999999999999,39.61038961038961,23.239436619718308,59.234628398086585,54.39330543933054,57.78,27.146171693735504,25.929999999999996,16.626506024096383,45.57823129251701,41.30006565988181,73.30533193326335,,,,,,,,,,,8.793456032719835,,,1.197604790419162,0.0,0.0,4.779411764705882,0.0,0.0,F. Bandinelli,Empoli,2078,F. Bandinelli (Empoli)
1025,1025,0.0,1.1142061281337041,12.5,7.027818448023426,35.566011624688635,51.9739439399921,65.5195234943746,66.04338070306656,50.263264479546365,9.863169897377423,19.136842105263156,7.9617834394904445,6.924643584521386,19.76744186046512,47.33924611973392,54.42435775451951,41.07142857142858,20.0,28.735632183908038,0.0,0.0,8.285946385052801,0.0,0.0,0.0,3.225806451612904,0.0,0.0,4.026845637583891,11.670480549199084,33.32999999999999,0.0,23.611111111111114,16.52386780905753,25.0,0.999999999999999,0.0,16.45077720207254,26.669999999999998,15.822784810126581,4.931109499637419,50.0,19.88279614901633,41.38,19.843342036553523,10.092961487383798,7.727272727272728,31.01909940052976,7.763401109057301,23.556581986143186,34.47383891828337,60.77712609970675,37.2013651877133,59.28777670837344,26.032540675844807,63.12500000000001,21.524761077324065,78.76312718786465,31.214432740041165,66.22656456297862,23.587223587223583,58.82000000000001,39.229422066549915,58.16498316498316,15.384615384615383,25.76271186440678,0.0,0.0,8.5,49.99999999999999,38.31168831168831,40.28169014084506,70.42352117605883,30.683403068340315,53.849999999999994,17.633410672853834,33.33,26.506024096385538,14.285714285714285,48.850952068286276,72.10360518025902,,,,,,,,,,,5.112474437627811,,,0.0,0.0,0.0,1.4705882352941178,0.0,0.0,N. Haas,Empoli,1064,N. Haas (Empoli)
1026,1026,2.8571428571428568,2.4450634478489635,6.25,3.879941434846267,32.10628286742321,55.66521910777733,57.84248841826604,52.206432311144354,45.49750236262995,14.310148232611175,36.98947368421053,36.30573248407642,30.549898167006106,25.0,40.68736141906872,46.336822074215036,36.47959183673469,46.666666666666664,57.471264367816076,0.0,0.0,6.986190089358243,6.9306930693069315,3.3333333333333335,7.368421052631581,6.451612903225808,0.0,0.0,9.395973154362416,22.88329519450801,14.289999999999997,7.143000000000001,9.722222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.759245830311818,46.67,14.608622854750944,41.18,9.268929503916446,6.640106241699867,1.5909090909090915,27.268925135926388,3.8817005545286505,24.711316397228636,33.8506760728983,66.95992179863148,36.54979832454235,53.38924790320362,28.160200250312894,90.25,22.00260642919201,89.40101127965775,29.180288170480683,74.2276208080275,43.32514332514332,56.76,45.59252772913018,54.755892255892256,7.692307692307692,12.203389830508476,17.948717948717952,0.0,9.0,60.0,18.83116883116883,44.7887323943662,61.113055652782656,9.9023709902371,70.0,36.42691415313226,45.45000000000001,13.734939759036141,0.0,42.35062376887721,71.75358767938398,,,,,,,,,,,11.65644171779141,,,0.0,0.0,0.0,0.0,0.0,0.0,M. Malsa,Levante,1259,M. Malsa (Levante)
1027,1027,0.0,1.764159702878365,0.0,15.519765739385067,26.709106006089133,62.00157915515199,55.5261416280609,51.60807778608826,47.009585527203996,11.06043329532497,65.26315789473684,11.783439490445858,9.368635437881872,9.883720930232558,44.90022172949001,48.04947668886775,47.704081632653065,60.0,42.5287356321839,0.0,0.0,8.123476848090982,0.0,0.0,0.0,2.1505376344086025,0.0,0.0,8.7248322147651,12.356979405034325,15.379999999999999,0.0,0.0,7.588739290085678,40.00000000000001,0.999999999999999,50.000000000000014,6.476683937823835,41.669999999999995,2.5316455696202538,8.411892675852064,46.43,13.394725826705736,45.68,5.352480417754567,9.9601593625498,12.272727272727273,38.170918722988986,4.621072088724583,18.244803695150114,46.99588477366256,71.45650048875854,45.67173440893577,60.14024474082223,32.66583229036295,88.325,33.27541268462206,84.55853753403345,40.07749122169755,79.82571956693954,56.34725634725635,60.84,40.22183304144774,69.33922558922559,17.307692307692307,19.66101694915254,0.0,14.285714285714285,13.5,23.08,13.636363636363638,47.6056338028169,67.05168591762923,22.036262203626222,49.99999999999999,25.986078886310914,33.33,13.975903614457827,8.503401360544217,41.62836506894288,67.39003616847509,,,,,,,,,,,5.112474437627811,,,16.167664670658684,8.163265306122451,50.000000000000014,28.124999999999993,0.0,0.0,Pepelu,Levante,2170,Pepelu (Levante)
1028,1028,0.0,0.619003404518726,6.25,8.931185944363106,41.32300027677831,38.6498223450454,22.236929185969558,36.499626028421844,26.191440529229105,5.302166476624858,37.58947368421053,2.547770700636942,2.2403258655804477,4.651162790697675,15.742793791574275,19.695528068506185,44.642857142857146,20.0,26.436781609195403,0.0,0.0,29.569455727051174,0.0,0.0,0.0,2.1505376344086025,0.0,0.0,5.369127516778522,13.958810068649885,12.499999999999996,0.0,11.111111111111109,15.789473684210527,47.06000000000001,6.625,42.86,9.844559585492227,49.99999999999999,14.556962025316455,32.48730964467005,59.32000000000001,49.183758894935124,43.95,6.005221932114881,17.131474103585656,10.454545454545455,26.892513592639062,5.545286506469501,50.80831408775982,36.68430335097001,59.50635386119255,34.96742165684145,61.33644988312938,28.410513141426787,79.45,29.235447437011295,69.36989498249709,29.955200387456106,64.77422762080802,47.25634725634725,65.79,47.98598949211909,72.32744107744107,17.307692307692307,38.64406779661017,0.0,28.57142857142857,24.749999999999996,30.769999999999996,24.675324675324678,61.54929577464788,73.52700968381754,38.07531380753138,49.99999999999999,19.257540603248266,27.27,18.31325301204819,20.748299319727888,43.59816152330926,75.90712868976782,,,,,,,,,,,1.6359918200408992,,,63.47305389221558,0.0,0.0,26.470588235294112,0.0,0.0,Manu García,Deportivo Alavés,1186,Manu García (Deportivo Alavés)
1029,1029,2.8571428571428568,2.8164654905601982,6.25,7.101024890190337,47.578189869914205,22.502960915909988,36.59827928524157,54.45026178010471,40.596732820305114,22.34891676168757,16.84210526315789,15.605095541401267,15.071283095723015,0.0,13.636363636363635,19.219790675547102,37.244897959183675,20.0,56.32183908045975,0.0,0.0,10.479285134037369,15.841584158415841,3.3333333333333335,16.842105263157894,16.129032258064516,0.0,0.0,5.369127516778522,29.519450800915326,37.49999999999999,12.5,22.222222222222218,17.870257037943695,22.220000000000002,10.125,0.0,8.419689119170986,49.99999999999999,0.0,14.068165337200869,16.670000000000005,30.514859773964005,26.090000000000003,29.634464751958216,10.756972111553784,14.772727272727273,9.005994702356055,26.987060998151573,15.011547344110854,14.803057025279246,53.2258064516129,13.372634191746819,48.43943352124296,21.088861076345434,81.47500000000001,7.558644656820157,72.22870478413071,13.221939702143114,59.01769210456826,7.944307944307946,83.33,21.07413893753648,21.380471380471384,30.769230769230766,38.30508474576271,41.02564102564103,0.0,12.250000000000002,33.32999999999999,10.38961038961039,8.239436619718306,74.07537043518843,15.760111576011157,42.85999999999999,11.368909512761023,33.33,15.662650602409636,5.442176870748298,6.237688772160214,70.83187492707968,,,,,,,,,,,0.0,,,24.251497005988025,0.0,0.0,20.772058823529406,0.0,0.0,M. Vallejo,Deportivo Alavés,556,M. Vallejo (Deportivo Alavés)
1030,1030,0.0,4.673475704116373,0.0,7.247437774524158,45.39164129532246,63.95578365574417,85.50628722700199,81.52580403889304,48.994194680707444,18.529076396807294,46.5578947368421,35.35031847133757,32.586558044806516,16.860465116279066,58.09312638580931,73.0732635585157,39.795918367346935,53.333333333333336,29.885057471264364,0.0,0.0,6.092607636068237,0.0,0.0,0.0,5.376344086021506,0.0,0.0,6.7114093959731544,7.551487414187644,19.999999999999996,0.0,0.0,1.5911872705018357,75.0,0.8750000000000008,100.0,0.9067357512953378,49.99999999999999,0.0,6.816533720087017,58.62,15.278359146086231,48.72,2.6109660574412534,15.139442231075694,6.59090909090909,29.764394256238667,1.2939001848428846,39.03002309468822,39.63550852439742,74.78005865102637,41.11076636673906,63.247628213941965,24.092615769712136,88.25,31.298870547350134,88.89537145079737,36.33611817411308,81.01399524689728,34.07043407043407,52.339999999999996,47.518972562755394,75.37878787878788,5.769230769230768,11.186440677966104,0.0,10.714285714285712,4.000000000000002,20.0,4.545454545454546,51.33802816901407,67.44837241862093,9.483960948396094,57.13999999999999,7.656612529002324,20.0,8.67469879518072,3.401360544217687,39.658568614576495,72.02193443005484,,,,,,,,,,,13.905930470347649,,,0.0,0.0,0.0,0.0,0.0,0.0,Óscar Valentín,Rayo Vallecano,2766,Óscar Valentín (Rayo Vallecano)
1031,1031,0.0,1.8260600433302374,18.75,15.812591508052712,25.04843620260172,55.329648637978664,45.7974851091992,52.655198204936426,38.49061698393412,12.200684150513114,58.70526315789474,18.15286624203821,15.071283095723015,12.790697674418606,31.15299334811529,35.20456707897241,51.02040816326531,53.333333333333336,40.22988505747126,33.333333333333336,16.666666666666668,9.179528838342808,0.0,0.0,0.0,3.225806451612904,0.0,0.0,14.093959731543624,21.05263157894737,19.05,0.0,18.055555555555554,11.750305997552019,22.730000000000004,8.125,26.670000000000005,4.015544041450777,14.289999999999997,8.227848101265824,6.961566352429295,59.09000000000001,11.1762243616576,49.23,4.046997389033942,7.569721115537846,11.818181818181818,35.38268506900877,4.066543438077634,22.170900692840643,38.377425044091716,69.59921798631477,35.55693453304375,64.04509830881341,27.53441802252816,91.925,31.103388357949612,75.4181252430961,33.115389272308995,76.55135991550041,40.29484029484029,66.37,54.17396380618796,77.4621212121212,17.307692307692307,29.491525423728817,10.256410256410257,14.285714285714285,6.5,66.66999999999999,11.03896103896104,45.2112676056338,69.70015167425039,19.38633193863319,37.49999999999999,19.257540603248266,42.11,5.301204819277105,7.482993197278912,35.85029546946816,63.15482440788707,,,,,,,,,,,8.99795501022495,,,47.0059880239521,17.346938775510207,25.000000000000007,46.507352941176464,0.0,0.0,Gerard Gumbau,Elche,2065,Gerard Gumbau (Elche)
1032,1032,0.0,2.3522129371711555,0.0,4.904831625183016,28.28674231940216,47.670746150809315,19.457313037723363,24.756918474195963,33.87336303496693,11.231470923603194,33.68421052631579,10.828025477707005,8.553971486761709,0.0,13.525498891352546,14.272121788772605,19.387755102040817,0.0,0.0,0.0,0.0,19.821283509341995,0.0,0.0,0.0,6.451612903225808,0.0,0.0,4.697986577181207,13.501144164759724,0.0,0.0,0.0,4.1615667074663385,25.0,3.125,33.33,1.0362694300518136,0.0,0.0,18.274111675126903,70.0,32.06362494767686,52.690000000000005,10.96605744125326,11.155378486055776,19.09090909090909,30.93545239091035,9.242144177449168,66.05080831408775,33.23927101704879,84.75073313782993,22.86689419795222,73.33974975938402,42.17772215269087,91.85,24.478714161598607,86.07545702061456,31.09335270613876,89.30551888038026,23.42342342342342,64.71,35.84354932866315,53.59848484848485,11.538461538461537,34.237288135593225,0.0,60.71428571428572,19.0,77.77999999999999,32.467532467532465,39.99999999999999,85.20592696301482,24.68619246861925,66.67,35.03480278422275,66.67,28.433734939759027,2.721088435374149,28.69336835193697,68.74343717185859,,,,,,,,,,,3.476482617586914,,,0.0,0.0,0.0,1.4705882352941178,0.0,0.0,Óscar Melendo,Espanyol,1070,Óscar Melendo (Espanyol)
1033,1033,5.7142857142857135,5.044877746827607,12.5,7.906295754026356,42.4854691392195,42.24240031583103,44.870946393117144,45.774121166791325,46.38855137032537,8.55188141391106,49.347368421052636,0.0,0.0,2.9069767441860455,36.80709534368071,39.96194100856327,22.19387755102041,13.333333333333334,11.494252873563218,0.0,0.0,19.496344435418354,9.900990099009901,6.666666666666668,10.526315789473685,8.60215053763441,0.0,0.0,16.778523489932883,29.061784897025174,15.999999999999998,8.0,13.888888888888888,14.320685434516523,13.040000000000001,5.125,0.0,9.844559585492227,20.0,15.822784810126581,29.586656997824512,42.5,41.14692339891168,35.2,10.704960835509137,31.872509960159363,24.31818181818182,42.26962219433988,12.199630314232902,29.330254041570434,43.00999412110524,78.05474095796676,35.867204467887056,70.13611989550392,38.735919899874844,91.12500000000001,30.821025195482193,84.92804356281603,41.49412761835573,82.17586480063375,14.987714987714988,63.89,39.81319322825452,36.91077441077441,11.538461538461537,20.677966101694917,12.820512820512823,17.857142857142858,28.000000000000004,27.27,23.376623376623375,37.46478873239437,77.72721969431805,34.86750348675035,32.65,23.665893271461723,25.0,18.31325301204819,6.802721088435374,33.22390019697965,76.88717769221795,,,,,,,,,,,4.089979550102252,,,0.0,0.0,0.0,0.0,0.0,0.0,A. Ounahi,Angers SCO,1766,A. Ounahi (Angers SCO)
1034,1034,2.8571428571428568,1.8260600433302374,0.0,6.661786237188874,25.934126764461674,41.768653770232916,45.334215751158176,43.82946896035901,41.42027811529634,11.117445838084379,30.32631578947368,1.273885350318471,0.8146639511201618,4.069767441860464,41.6851441241685,40.0570884871551,44.13265306122449,26.666666666666668,16.091954022988507,0.0,0.0,9.179528838342808,3.9603960396039604,3.3333333333333335,4.210526315789473,2.1505376344086025,11.111111111111109,6.896551724137931,8.7248322147651,10.526315789473683,46.15,7.692,0.0,2.2031823745410013,20.0,0.8750000000000008,50.000000000000014,1.424870466321244,0.0,0.0,11.747643219724436,47.83,19.003767266638764,36.09,3.2637075718015662,13.147410358565734,10.454545454545455,36.94409591523769,10.35120147874307,8.083140877598149,40.84656084656085,81.15835777126098,43.872168786844554,74.43970851093084,25.96996245306633,91.45,33.340573414422245,90.95682613768963,39.24203898777092,85.23897544230262,22.850122850122847,51.9,45.94279042615294,55.68181818181818,5.769230769230768,8.474576271186441,0.0,0.0,8.75,30.0,11.688311688311687,31.549295774647877,70.6101971765255,14.78382147838215,36.669999999999995,13.92111368909513,17.65,8.433734939759033,2.3809523809523814,39.00196979645437,71.1585579278964,,,,,,,,,,,18.813905930470344,,,0.0,0.0,0.0,0.0,0.0,0.0,B. Mendy,Angers SCO,2549,B. Mendy (Angers SCO)
1035,1035,2.8571428571428568,0.8356545961002789,0.0,0.0,30.00276778300582,30.398736675878403,39.51025810721377,52.505609573672395,25.745916025381398,18.24401368301026,24.76842105263158,12.42038216560509,11.608961303462321,22.674418604651166,30.820399113082036,39.77164605137965,69.89795918367348,13.333333333333334,44.827586206896555,0.0,0.0,6.336311941510965,19.801980198019802,3.3333333333333335,21.05263157894737,5.376344086021506,0.0,0.0,2.684563758389261,17.848970251716246,24.999999999999996,25.0,0.0,2.4479804161566685,0.0,0.0,0.0,2.590673575129533,0.0,0.0,4.2784626540971695,66.67,14.901632482210134,26.32,20.496083550913834,10.358565737051793,13.409090909090907,40.791858357730376,3.696857670979666,4.618937644341798,40.282186948853614,77.98142717497555,24.60440583307478,51.106833493743984,29.22403003754693,100.0,46.61164205039096,91.11240762349281,37.4621624894055,85.87272247161343,30.46683046683047,47.370000000000005,24.63514302393462,24.221380471380474,0.0,6.779661016949154,100.0,71.42857142857143,14.75,33.32999999999999,12.987012987012989,28.239436619718305,46.972348617430875,13.668061366806139,40.0,13.68909512761021,0.0,9.397590361445781,0.0,15.75837163493106,91.66958347917395,,,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,L. Ugochukwu,Rennes,460,L. Ugochukwu (Rennes)
